Position Number,Applicant ID,Applicant Status,Internal/External Applicant,Sex,Disabled,Disab Vet,Race/Ethnicity,Mil Status
18262.0,78942730,Rejected; No Interview,External,Male,,,Asian,Not indicated
18262.0,79654987,Rejected; Min Qualifications Not Met,External,Female,N,N,Asian,Not indicated
18262.0,90795145,Rejected; Min Qualifications Not Met,External,Female,N,N,White,Not a Veteran
18262.0,92119699,Rejected; No Interview,External,Male,,,White,Not indicated
18262.0,96230664,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18262.0,96336461,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
18262.0,96682348,Rejected; Interview,External,Female,N,N,Asian,Not a Veteran
18313.0,15761414,Rejected; Interview,External,Female,N,N,White,Not a Veteran
18313.0,25464562,Rejected; Interview,External,Female,N,N,White,Not a Veteran
18313.0,29425994,Rejected; No Interview,External,Male,,,White,Not a Veteran
18313.0,32467058,Rejected; No Interview,External,Undeclared,,,Asian,Not indicated
18313.0,32693674,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
18313.0,33476101,Rejected; No Interview,External,Female,,,Asian,Not indicated
18313.0,35690053,Rejected; Min Qualifications Not Met,External,Male,,,White,No Military Service
18313.0,38778553,Rejected; No Interview,External,Female,,,Asian,Not indicated
18313.0,48335999,Rejected; No Interview,External,Male,,,White,Not indicated
18313.0,52678285,Hired,External,Female,,,White,Not a Veteran
18313.0,62214080,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
18313.0,71683171,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18313.0,80802636,Rejected; No Interview,External,Male,,,Asian,Not indicated
18313.0,83193818,Rejected; No Interview,External,Female,,,White,Not indicated
18313.0,84218960,Rejected; No Interview,External,Female,,,Asian,Not indicated
18313.0,85453146,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18313.0,93009199,Rejected; Min Qualifications Not Met,External,Female,N,N,White,Not a Veteran
18313.0,97807418,Rejected; No Interview,External,Female,,,White,Not indicated
18345.0,14744947,Rejected; No Interview,External,Male,,,Black/African American,Not indicated
18345.0,30589156,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
18345.0,40498494,Rejected; Interview,Internal,Female,N,N,Asian,Not a Veteran
18345.0,43389997,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
18345.0,60654373,Rejected; No Interview,External,Male,,,Hispanic/Latino,Not indicated
18345.0,62921367,Hired,Internal,Female,,,Hispanic/Latino,Not indicated
18345.0,69213928,Rejected; No Interview,Internal,Female,,,Asian,Not a Veteran
18345.0,72252277,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18345.0,74339339,Rejected; Min Qualifications Not Met,Internal,Female,,,Asian,Not indicated
18345.0,83564682,Rejected; No Interview,External,Female,,,White,Not a Veteran
18345.0,89045971,Rejected; Interview,Internal,Female,N,N,Hispanic/Latino,Not a Veteran
18349.0,21322193,Rejected; No Interview,Internal,Female,,,White,Not indicated
18349.0,25253886,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18349.0,42247083,Rejected; Interview,Internal,Male,,,White,No Military Service
18349.0,46265266,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18349.0,51776651,Rejected; No Interview,External,Male,,,White,Not indicated
18349.0,57598352,Rejected; Interview,Internal,Female,,,White,Not indicated
18349.0,61736592,Rejected; No Interview,External,Male,,,Black/African American,Not indicated
18349.0,68499549,Rejected; No Interview,External,Male,,,White,Not indicated
18349.0,70202774,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18349.0,77097297,Hired,Internal,Male,Y,N,White,Not a Veteran
18349.0,99208027,Rejected; No Interview,Internal,Male,N,N,White,Not a Veteran
18360.0,17287387,Hired,External,Female,Y,,White,Not indicated
18360.0,18468739,Rejected; No Interview,External,Female,Y,,Hispanic/Latino,Not indicated
18360.0,24681834,Rejected; No Interview,External,Female,,,White,Not a Veteran
18360.0,28649828,Rejected; No Interview,External,Female,N,N,Asian,Not indicated
18360.0,29419165,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not indicated
18360.0,32456072,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18360.0,37351764,Rejected; No Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
18360.0,49506050,Rejected; Interview,External,Male,Y,,Asian,Not indicated
18360.0,61567908,Rejected; No Interview,External,Female,,,White,Not indicated
18360.0,69382015,Rejected; Interview,External,Female,,,Hispanic/Latino,Not indicated
18360.0,88058937,Rejected; Min Qualifications Not Met,External,Female,N,N,Hispanic/Latino,Not a Veteran
18360.0,90836214,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
18364.0,16657511,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18364.0,22535861,Rejected; No Interview,External,Male,Y,,White,Not indicated
18364.0,30282811,Rejected; No Interview,External,Male,,,White,No Military Service
18364.0,34847230,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18364.0,39293091,Rejected; No Interview,External,Male,,,White,Not indicated
18364.0,43188487,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
18364.0,46126920,Rejected; Min Qualifications Not Met,External,Female,,,White,Not indicated
18364.0,47008096,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18364.0,49082542,Rejected; No Interview,External,Male,Y,N,Asian,Not a Veteran
18364.0,50494910,Rejected; No Interview,External,Female,,,White,Not indicated
18364.0,50526499,Rejected; Min Qualifications Not Met,External,Male,Y,N,American Indian/Alaska Native,Not a Veteran
18364.0,53725378,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18364.0,54773398,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18364.0,61242089,Rejected; No Interview,External,Female,,,Asian,Not indicated
18364.0,64456417,Rejected; No Interview,External,Male,,,Asian,Not indicated
18364.0,65198102,Rejected; No Interview,External,Female,Y,N,Asian,Not a Veteran
18364.0,65964205,Rejected; Interview,External,Female,N,N,White,Not a Protected Veteran
18364.0,66015672,Rejected; Min Qualifications Not Met,External,Female,N,N,Hispanic/Latino,Not a Veteran
18364.0,75502722,Hired,External,Female,,,Not Applicable,Not indicated
18364.0,76286470,Rejected; No Interview,External,Male,Y,N,Asian,Not a Veteran
18364.0,91928996,Rejected; Min Qualifications Not Met,External,Male,N,N,Black/African American,Not a Veteran
18364.0,95755513,Rejected; Interview,External,Male,N,N,Black/African American,Not a Veteran
18364.0,96575302,Rejected; No Interview,External,Female,,,White,Not indicated
18364.0,98899519,Rejected; No Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
18364.0,99375069,Rejected; No Interview,External,Male,,,Asian,Not indicated
18376.0,23142806,Rejected; Min Qualifications Not Met,External,Male,,,Asian,Not indicated
18376.0,38827552,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18376.0,39206145,Rejected; Interview,External,Male,,,White,Not indicated
18376.0,52941327,Hired,External,Female,Y,N,White,Not a Veteran
18376.0,53152046,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
18376.0,54425627,Rejected; No Interview,External,Female,,,White,Not indicated
18376.0,56463107,Rejected; No Interview,External,Male,,,White,Not indicated
18376.0,56860569,Rejected; No Interview,External,Female,,,White,Not indicated
18376.0,58247580,Rejected; No Interview,External,Male,Y,N,Black/African American,Not a Veteran
18376.0,58969099,Rejected; No Interview,External,Male,,,Not Applicable,Not indicated
18376.0,60191735,Rejected; Interview,External,Male,,,Black/African American,Not a Veteran
18376.0,73114969,Rejected; No Interview,External,Male,Y,N,White,Not a Veteran
18376.0,73264255,Rejected; No Interview,External,Male,N,N,American Indian/Alaska Native,Not a Veteran
18376.0,76438859,Rejected; Min Qualifications Not Met,External,Female,N,N,White,Not a Veteran
18378.0,11074886,Rejected; No Interview,External,Male,N,N,Asian,Not a Veteran
18378.0,11525369,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18378.0,17026483,Rejected; No Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
18378.0,24815976,Rejected; No Interview,External,Male,,,Asian,Not indicated
18378.0,27186582,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18378.0,29489860,Rejected; Min Qualifications Not Met,External,Male,,,Black/African American,Not indicated
18378.0,35398382,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
18378.0,37237678,Rejected; No Interview,External,Female,,,Asian,Not indicated
18378.0,50652132,Rejected; No Interview,External,Male,Y,N,Asian,Not a Veteran
18378.0,56569260,Rejected; No Interview,External,Male,,,Black/African American,Not a Veteran
18378.0,65293759,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18378.0,68120898,Rejected; No Interview,External,Male,,,White,Not indicated
18378.0,70615772,Hired,External,Male,N,N,White,Not a Veteran
18378.0,78655553,Rejected; Interview,External,Female,,,White,Not indicated
18378.0,79216972,Rejected; Interview,External,Male,,,Hispanic/Latino,No Military Service
18378.0,79541353,Rejected; No Interview,External,Female,N,N,White,Not indicated
18378.0,81052912,Rejected; Min Qualifications Not Met,External,Female,N,N,White,Not a Veteran
18378.0,91532563,Rejected; No Interview,External,Male,,,Hispanic/Latino,Not indicated
18378.0,92725815,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
18378.0,93994936,Rejected; No Interview,External,Female,,,White,Not indicated
18388.0,18916374,Rejected; Interview,External,Male,,,White,Not indicated
18388.0,21737583,Rejected; No Interview,External,Male,,,Asian,Not indicated
18388.0,22970153,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18388.0,22974986,Rejected; No Interview,External,Female,,,White,Not a Veteran
18388.0,25566006,Rejected; No Interview,External,Male,,,Hispanic/Latino,Not indicated
18388.0,25665743,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18388.0,29649427,Rejected; No Interview,External,Female,,,Asian,Not indicated
18388.0,30728360,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18388.0,32338905,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
18388.0,37791927,Rejected; No Interview,External,Male,,,Asian,Not indicated
18388.0,38508482,Rejected; No Interview,External,Female,N,N,Native Hawaiian/Oth Pac Island,Not a Veteran
18388.0,43259702,Rejected; No Interview,External,Male,Y,N,White,Not a Veteran
18388.0,45496800,Rejected; Min Qualifications Not Met,External,Female,Y,,Black/African American,Not indicated
18388.0,45668090,Rejected; No Interview,External,Female,,,Asian,Not indicated
18388.0,47573548,Rejected; No Interview,External,Female,Y,N,Hispanic/Latino,Not indicated
18388.0,53793753,Rejected; No Interview,External,Male,,,Asian,Not indicated
18388.0,54125243,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18388.0,66448765,Rejected; No Interview,External,Female,,,Asian,Not indicated
18388.0,69161675,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
18388.0,74584447,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
18388.0,80765022,Hired,External,Female,Y,N,White,Not a Veteran
18388.0,83001392,Rejected; No Interview,External,Male,Y,,White,Not indicated
18388.0,87016629,Rejected; No Interview,External,Female,N,N,Black/African American,Not indicated
18388.0,96122708,Rejected; Interview,External,Male,N,N,Hispanic/Latino,Not a Veteran
18388.0,99186332,Rejected; No Interview,External,Male,,,White,Not indicated
18398.0,20327279,Rejected; No Interview,External,Male,,,White,No Military Service
18398.0,28256029,Rejected; No Interview,External,Female,Y,N,White,Not indicated
18398.0,29816978,Rejected; Interview,External,Male,,,White,No Military Service
18398.0,31797492,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18398.0,54962082,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18398.0,57591669,Rejected; Min Qualifications Not Met,External,Male,,,White,Not indicated
18398.0,60310763,Rejected; No Interview,External,Male,,,White,Not indicated
18398.0,61018159,Rejected; No Interview,External,Female,,,White,Not indicated
18398.0,65569183,Hired,External,Male,N,N,White,Not a Veteran
18398.0,68216436,Rejected; No Interview,External,Female,,,White,Not a Protected Veteran
18398.0,68398122,Rejected; No Interview,External,Male,Y,N,Asian,Not a Veteran
18398.0,69062981,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18398.0,71391585,Rejected; No Interview,External,Male,N,N,White,Not a Veteran
18398.0,77751828,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
18398.0,78309475,Rejected; No Interview,External,Undeclared,Y,N,Black/African American,Not a Veteran
18398.0,78979847,Rejected; No Interview,External,Female,,,Asian,Not indicated
18398.0,79631538,Rejected; No Interview,External,Male,N,N,Black/African American,Not a Veteran
18398.0,80219701,Rejected; No Interview,External,Female,Y,,White,Not indicated
18398.0,82326823,Rejected; No Interview,External,Female,,,Asian,Not indicated
18398.0,83735550,Rejected; No Interview,External,Female,,,White,Not indicated
18398.0,84007582,Rejected; Interview,External,Female,N,N,Hispanic/Latino,Not a Veteran
18398.0,85735511,Rejected; No Interview,External,Female,,,Hispanic/Latino,Not indicated
18398.0,88442108,Rejected; No Interview,External,Female,,,White,Not a Veteran
18398.0,94180977,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18398.0,99199997,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
18401.0,16831917,Rejected; No Interview,External,Female,Y,,Asian,Not a Veteran
18401.0,23267402,Rejected; No Interview,External,Female,N,N,Black/African American,Not a Veteran
18401.0,31543958,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18401.0,34044392,Rejected; Interview,External,Female,,,Asian,Not indicated
18401.0,34381467,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18401.0,38780500,Hired,External,Female,N,N,Asian,Not a Veteran
18401.0,39219499,Rejected; Interview,External,Female,N,N,White,Not a Veteran
18401.0,51991900,Rejected; No Interview,External,Female,,,White,Not indicated
18401.0,61086574,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18401.0,64952729,Rejected; No Interview,External,Female,Y,,Asian,Not indicated
18401.0,72790258,Rejected; No Interview,External,Male,,,White,No Military Service
18401.0,88987785,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18401.0,90168699,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18401.0,95671212,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18405.0,24952863,Rejected; No Interview,External,Male,,,Asian,Not indicated
18405.0,30995719,Rejected; Min Qualifications Not Met,External,Male,N,N,White,Not indicated
18405.0,38941266,Rejected; Interview,External,Female,Y,N,Hispanic/Latino,Not a Veteran
18405.0,40723693,Rejected; Min Qualifications Not Met,External,Male,N,N,White,Not a Veteran
18405.0,56278972,Rejected; No Interview,External,Female,N,N,Asian,Not a Veteran
18405.0,69689676,Rejected; No Interview,External,Female,,,White,Not indicated
18405.0,70817359,Rejected; Interview,External,Female,,,Not Applicable,Not indicated
18405.0,89124870,Rejected; No Interview,External,Female,Y,N,White,Not indicated
18405.0,93994176,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18405.0,97364635,Rejected; No Interview,External,Female,N,N,White,Not a Veteran
18405.0,98790104,Hired,External,Male,,,Black/African American,Not indicated
18409.0,10468362,Rejected; No Interview,External,Female,,,White,Not indicated
18409.0,14668882,Hired,External,Male,N,N,White,Not a Veteran
18409.0,19591196,Rejected; No Interview,External,Male,,,White,Not indicated
18409.0,20200603,Rejected; Min Qualifications Not Met,External,Male,,,White,Not indicated
18409.0,23133393,Rejected; No Interview,External,Female,Y,N,Black/African American,Not a Veteran
18409.0,43707635,Rejected; No Interview,External,Female,N,N,American Indian/Alaska Native,Not a Veteran
18409.0,52708840,Rejected; No Interview,External,Male,N,N,American Indian/Alaska Native,Not a Veteran
18409.0,59695060,Rejected; Interview,External,Female,Y,N,Black/African American,Not a Veteran
18409.0,72476930,Rejected; Interview,External,Male,Y,N,White,Not a Veteran
18409.0,73674788,Rejected; No Interview,External,Female,Y,,White,Not indicated
18409.0,77654439,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
18409.0,86600778,Rejected; No Interview,External,Female,N,N,American Indian/Alaska Native,Not a Veteran
18409.0,89240972,Rejected; No Interview,External,Female,Y,N,White,Not a Veteran
18409.0,98339463,Rejected; Min Qualifications Not Met,External,Male,N,N,Black/African American,Not a Veteran
